Reda Ergouai,20,Deportivo Aragón,Derecha,187,43,48,1.41,-4,60,2024-06-30 00:00:00,0.001,CB,23,1914,0.0,0.0,0.05,100.0,0.05,91.3,1.08,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,7.1,22.52,1.6,0.09,0.0,0.52,0.05,0.05,0.0,0.0,0.56,0.42,0.09,0.28,0.0,0.0,0.66,0.0,0.0,0.01,0.0,0.08,0.89,3.9,0.05,0.99,61.9,0.61,1.36,0.14,0.42,5.69,12.18,5.31,0.66,0.2,59.26,3.81,2.26,6.54,69.06,4.51,17.63,64.0,11.29,10.3,68.04,7.01,3.76,66.25,2.49,2.49,0.19,25.0,0.05,0.19,25.0,0.05,0.0,52.25,83.51,35.36,2.77,29.53,4.7,55.0,2.59,0.66,21.43,0.14,6.77,63.89,4.33,15.52,0.0,0.05,0.33,0.56,4.7,-0.08,-0.08,0.05,1.5,0.08,0.01,0.05,0.0,4.0,7.81,2.16,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,5.22,2.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,46,83,96,93,88,87,99,43,50,41,44,51,47,33,33,39,49,51,50,49,89,45,84,74,96,43,49,90,76,43,26,33,85,96,43,88,33,41,79,29,23,63,51,90,99,81,23,51,68,57,32,97,79,84,57,29,94,6,57,19,26,50,41,52,60,75,78,84,56,88,95,88,99,47,67,47,47,71,47,53,29,59,78,57,68,62,38,53,38,50,46,42,32,44,38,65,15,39,100,96,26,2,2,92,85,90,64,57,49,50,28,100,49,47,94,51,51,51,51,51,21,33,51,51,51,51,51,51,51,51,51
Toni Pérez,30,Utebo,Derecha,177,52,59,1.11,-,59,2024-06-30 00:00:00,0.1,CB,24,2046,0.09,0.0,0.04,100.0,0.04,52.38,0.92,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.34,31.58,1.06,0.7,0.0,0.31,0.09,0.18,0.53,0.0,0.48,0.09,0.18,0.12,0.0,0.04,1.1,0.37,0.1,0.0,0.0,0.05,0.18,0.88,0.62,1.67,36.84,0.62,3.92,0.04,2.24,2.42,8.23,6.03,0.35,0.13,41.86,5.67,2.38,8.89,53.47,4.75,23.62,44.88,10.6,13.06,49.16,6.42,4.18,40.0,1.67,6.07,1.19,29.63,0.35,0.66,33.33,0.22,0.26,49.04,75.9,31.94,3.12,24.24,5.59,55.12,3.08,1.5,41.18,0.62,5.63,73.44,4.13,8.58,0.22,0.13,0.13,0.31,4.4,-0.05,-0.05,0.0,2.99,0.05,0.0,0.0,0.0,3.65,11.39,1.54,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,4.57,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97,46,81,96,90,38,78,73,43,50,41,44,51,47,33,33,39,49,51,50,49,43,45,34,94,71,99,49,74,88,86,100,33,79,23,79,57,33,85,99,96,99,20,51,69,15,1,99,93,6,60,99,70,100,1,3,54,66,1,7,63,31,93,1,62,97,3,62,97,1,79,99,29,94,99,96,53,94,94,61,88,99,49,41,46,84,49,53,56,56,92,81,99,7,91,31,31,88,62,78,65,18,18,17,43,100,70,21,24,49,26,84,98,49,47,65,51,51,51,51,51,7,15,51,51,51,51,51,51,51,51,51
Rubén Cantero,19,CD Calahorra,Derecha,184,43,49,1.3,-,62,2025-06-30 00:00:00,0.01,CB,21,1804,0.0,0.0,0.0,0.0,0.0,73.33,0.75,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.54,20.88,0.95,0.1,0.0,0.1,0.05,0.1,0.0,0.0,0.2,0.25,0.0,0.0,0.0,0.0,0.2,0.0,0.01,0.0,0.0,0.02,0.5,2.25,0.1,1.35,55.56,0.75,2.99,0.0,0.25,4.44,13.57,7.33,0.45,0.3,49.61,6.44,3.19,7.68,74.68,5.74,20.55,58.74,12.07,10.23,67.8,6.93,2.54,47.06,1.2,2.05,0.15,0.0,0.0,0.1,0.0,0.0,0.0,53.28,77.56,31.13,2.49,24.15,5.89,55.08,3.24,0.55,27.27,0.15,6.78,72.79,4.94,11.72,0.1,0.0,0.25,0.2,4.99,-0.02,-0.02,0.0,1.3,0.02,0.0,0.0,0.0,3.39,8.68,0.75,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,6.83,3.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,46,40,44,44,72,72,78,43,50,41,44,51,47,33,33,39,49,51,50,49,43,45,51,68,68,50,49,24,76,68,26,33,31,64,14,14,33,41,13,29,58,20,51,32,74,19,44,76,45,75,93,34,63,43,76,84,81,25,25,82,60,78,81,88,87,37,88,82,54,84,78,51,74,32,60,21,21,54,23,23,29,68,51,42,56,46,59,54,60,37,59,46,34,87,49,51,56,18,93,35,37,44,44,43,72,34,21,24,49,18,47,72,49,47,38,51,51,51,51,51,51,58,51,51,51,51,51,51,51,51,51
Mingotes,28,Barbastro,Izquierda,182,52,56,1.14,5,59,2024-06-30 00:00:00,0.097,CB,17,1595,0.0,0.0,0.0,0.0,0.0,100.0,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,2.48,13.64,0.34,0.0,0.0,0.28,0.0,0.06,0.0,0.0,0.34,0.28,0.06,0.34,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.03,0.45,3.67,0.0,0.17,100.0,0.17,1.19,0.0,0.17,4.34,10.1,4.63,0.06,0.33,65.63,3.61,2.37,2.93,80.77,2.37,10.04,68.54,6.88,4.18,68.92,2.88,1.24,40.91,0.51,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.36,82.05,24.83,1.64,20.37,3.89,57.97,2.26,0.28,20.0,0.06,5.81,69.9,4.06,9.99,0.06,0.06,0.0,0.23,5.64,-0.03,-0.03,0.0,0.51,0.03,0.0,0.17,0.0,2.82,6.21,0.28,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,6.04,4.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,46,40,44,44,95,21,39,43,50,41,44,51,47,33,33,39,49,51,50,49,92,45,18,31,12,16,49,62,35,49,26,33,59,74,33,94,33,41,38,29,23,20,51,46,67,66,8,1,100,1,24,34,46,38,12,13,10,35,87,14,29,1,97,2,3,97,7,1,69,1,40,33,32,36,14,21,21,18,23,23,29,100,72,22,26,31,22,69,29,17,38,21,12,66,28,40,38,43,23,49,47,35,35,43,15,47,21,96,49,4,4,21,49,47,51,51,51,51,51,51,38,66,51,51,51,51,51,51,51,51,51
Mario Adot,22,AD San Juan,-,-,45,46,1.12,2,56,2024-06-30 00:00:00,0.018,CB,15,1328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,38.89,0.47,0.07,0.0,0.14,0.07,0.0,0.0,0.0,0.14,0.54,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.01,0.0,0.01,1.29,4.68,0.14,0.75,81.82,0.61,1.15,0.07,0.2,7.79,11.66,6.03,0.14,0.79,59.15,4.81,2.85,5.56,84.15,4.68,14.23,65.71,9.35,5.96,78.41,4.68,0.41,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.12,63.43,18.16,2.51,11.52,4.54,53.73,2.44,0.81,16.67,0.14,6.57,55.67,3.66,5.08,0.07,0.07,0.0,0.14,6.78,-0.01,-0.01,0.0,0.47,0.01,0.01,0.07,0.07,4.41,8.88,0.2,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,7.05,3.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,46,40,44,44,5,4,5,43,50,41,44,51,47,33,33,39,49,51,50,49,43,45,3,99,28,38,49,29,84,18,26,33,24,99,14,14,33,41,30,29,23,63,51,18,100,97,62,26,96,57,21,82,51,100,47,54,26,81,56,38,42,31,100,58,25,85,39,15,100,34,3,2,2,6,14,21,21,18,23,23,29,40,3,1,59,1,35,50,35,66,29,42,26,21,22,3,41,46,23,22,62,57,57,43,11,18,64,66,100,63,50,13,49,47,24,51,51,51,51,51,56,48,51,51,51,51,51,51,51,51,51
Iker Ezcurra,32,AD San Juan,Izquierda,-,49,52,1.04,-1,57,2024-06-30 00:00:00,0.046,CB,15,1157,0.0,0.0,0.08,0.0,0.0,42.86,0.54,0.23,0.08,0.0,0.0,0.08,0.0,0.0,0.08,100.0,0.08,0.0,0.0,0.0,0.08,0.0,0.0,1.79,26.09,0.47,0.23,0.0,0.16,0.08,0.08,0.08,0.33,0.23,0.23,0.08,0.23,0.23,0.0,0.47,0.16,0.02,0.02,0.0,0.05,0.54,1.87,0.0,1.24,81.25,1.01,0.54,0.0,0.39,3.19,9.02,4.43,0.23,0.66,35.09,4.43,1.56,3.97,74.51,2.96,11.67,52.67,6.15,5.21,67.16,3.5,1.24,43.75,0.54,1.79,0.08,0.0,0.0,0.08,0.0,0.0,0.16,60.26,76.56,21.24,3.03,16.26,3.03,46.15,1.4,0.7,22.22,0.16,4.98,65.63,3.27,6.61,0.16,0.0,0.08,0.16,7.78,0.03,0.03,0.0,0.47,0.05,0.02,0.08,0.0,3.58,8.25,0.31,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,6.07,3.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,46,88,44,44,24,63,51,94,50,41,96,51,47,85,98,89,49,51,50,99,43,45,6,84,28,84,49,35,85,57,65,97,34,57,39,81,76,41,57,80,79,93,51,69,79,10,8,68,94,94,1,34,76,7,6,10,52,76,3,29,7,3,78,6,6,9,1,9,51,12,40,44,36,18,37,21,21,46,23,23,91,91,46,4,76,10,7,19,7,54,48,47,4,50,15,13,73,18,61,26,65,84,84,43,11,70,93,70,49,24,37,26,49,47,29,51,51,51,51,51,40,60,51,51,51,51,51,51,51,51,51
Keller,22,Deportivo Alavés B,-,190,51,52,1.34,3,62,2024-06-30 00:00:00,0.166,CB,9,819,0.11,0.0,0.11,100.0,0.11,72.73,1.21,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,9.56,17.24,1.65,0.11,0.0,0.44,0.0,0.33,0.11,0.0,0.77,0.66,0.0,0.0,0.0,0.44,0.44,0.03,0.0,0.01,0.0,0.07,0.55,3.74,0.33,1.54,57.14,0.88,1.76,0.11,0.11,4.84,14.73,6.7,0.55,0.69,62.22,4.95,3.08,4.84,63.64,3.08,15.82,60.42,9.56,7.8,60.56,4.73,2.97,55.56,1.65,4.51,0.0,0.0,0.0,0.0,0.0,0.0,0.11,56.98,85.22,51.32,3.96,43.74,6.15,51.79,3.19,0.99,22.22,0.22,11.1,72.28,8.02,23.19,0.11,0.99,0.11,0.55,10.99,-0.07,-0.07,0.11,0.77,0.07,0.01,0.0,0.0,3.19,7.8,0.44,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,9.45,5.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,46,96,96,99,71,94,93,43,50,41,44,51,47,33,33,39,49,51,50,49,98,45,97,51,99,56,49,85,35,99,78,33,94,100,14,14,33,100,50,60,23,63,51,85,82,71,89,88,49,88,54,90,26,59,90,74,88,78,71,45,54,16,21,12,40,47,46,49,21,35,85,71,91,96,14,21,21,18,23,23,77,79,85,85,97,85,66,43,58,76,48,60,88,80,91,84,60,99,73,94,84,6,6,97,36,85,64,24,49,12,26,38,49,47,86,51,51,51,51,51,82,85,51,51,51,51,51,51,51,51,51
A. Gil,25,Mutilvera,-,-,43,50,0.98,-2,51,2024-06-30 00:00:00,0.017,CB,14,670,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.42,22.22,0.54,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.01,0.0,0.01,0.27,3.76,0.13,1.34,70.0,0.94,1.07,0.13,0.13,5.64,12.49,5.1,0.4,3.29,55.77,6.99,3.9,6.58,71.43,4.7,17.73,60.61,10.75,7.66,66.67,5.1,1.07,37.5,0.4,2.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.46,71.43,25.39,2.55,18.13,2.69,45.0,1.21,0.13,0.0,0.0,6.72,42.0,2.82,7.52,0.0,0.0,0.0,0.13,13.43,-0.01,-0.01,0.0,0.27,0.01,0.01,0.0,0.0,6.04,9.13,0.13,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,5.51,2.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,46,40,44,44,5,16,5,43,50,41,44,51,47,33,33,39,49,51,50,49,43,45,16,72,36,16,49,28,35,18,26,33,22,7,14,14,33,41,10,29,23,63,51,18,27,72,58,75,85,93,15,95,33,82,60,24,74,100,51,88,87,51,56,60,63,49,65,43,49,44,28,24,18,50,14,21,21,18,23,23,29,9,28,25,62,24,1,16,3,5,7,7,29,1,9,21,15,18,23,18,96,57,57,43,2,18,64,24,49,94,57,9,49,47,19,51,51,51,51,51,28,16,51,51,51,51,51,51,51,51,51
Titi,31,UD Logroñés,Derecha,179,55,61,1.17,-2,62,2024-06-30 00:00:00,0.199,CB,9,737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.12,50.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,5.25,9.3,0.49,0.24,0.0,0.61,0.12,0.0,0.12,0.2,0.61,0.24,0.24,0.31,0.61,0.0,0.98,0.0,0.03,0.02,0.0,0.09,0.24,2.44,0.0,0.61,60.0,0.37,1.47,0.0,0.0,4.64,11.6,3.54,0.37,1.65,71.43,3.42,2.44,6.59,74.07,4.88,13.07,67.29,8.79,7.57,69.35,5.25,0.98,37.5,0.37,2.81,0.24,100.0,0.24,0.24,100.0,0.24,0.0,45.83,87.34,48.24,3.54,42.13,4.88,62.5,3.05,0.37,66.67,0.24,7.08,72.41,5.13,23.81,0.0,0.12,0.0,0.0,12.21,0.03,0.03,0.0,0.49,0.09,0.02,0.0,0.0,3.66,7.69,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.86,2.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,46,40,44,44,5,4,5,43,50,100,44,51,47,96,85,97,49,51,50,49,43,45,63,15,31,85,49,96,93,18,81,84,90,60,90,93,99,41,96,29,90,93,51,94,21,21,8,12,60,20,38,34,7,53,44,3,68,96,97,12,35,53,75,68,13,94,25,37,72,49,24,24,15,66,73,94,88,74,93,93,29,32,94,81,96,84,43,83,51,22,99,65,41,85,53,88,15,57,23,1,91,84,84,43,13,94,93,24,49,29,18,7,49,47,1,51,51,51,51,51,34,28,51,51,51,51,51,51,51,51,51
Huete,27,Arenas de Getxo,Derecha,180,53,54,1.17,-,54,2024-06-30 00:00:00,0.181,CB,22,1851,0.05,0.0,0.0,0.0,0.0,60.0,0.49,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,2.77,14.04,0.39,0.34,0.0,0.29,0.05,0.58,0.19,0.0,0.88,0.15,0.05,0.88,0.0,0.0,0.58,0.29,0.04,0.0,0.0,0.04,0.19,1.46,0.63,1.12,34.78,0.39,5.15,0.05,0.88,4.13,15.71,10.7,0.19,0.31,49.68,7.63,3.79,7.1,67.81,4.81,21.59,55.18,11.91,9.09,60.96,5.54,1.99,36.59,0.73,2.48,0.73,33.33,0.24,0.44,33.33,0.15,0.15,57.67,71.2,33.26,3.06,23.68,8.61,59.89,5.15,1.7,22.86,0.39,8.61,71.19,6.13,9.97,0.19,0.0,0.1,0.53,4.86,-0.04,-0.04,0.0,1.12,0.04,0.0,0.05,0.0,3.01,11.09,0.88,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,7.93,4.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90,46,40,44,44,46,59,62,43,50,41,44,51,47,33,33,39,49,51,50,49,89,45,24,34,19,93,49,67,76,100,93,33,98,40,29,100,33,41,68,88,94,20,51,57,16,4,100,62,3,26,100,75,96,32,97,100,43,26,26,96,84,68,35,64,96,16,84,65,24,59,69,19,52,46,90,60,88,88,61,79,89,84,25,47,79,43,91,76,90,94,50,87,63,72,65,38,78,18,70,93,32,26,26,43,62,59,21,57,49,9,82,81,49,47,96,51,51,51,51,51,69,69,51,51,51,51,51,51,51,51,51
Guti,28,Utebo,Derecha,192,55,58,1.21,-,61,2024-06-30 00:00:00,0.204,CB,24,2166,0.0,0.0,0.0,0.0,0.0,25.0,0.17,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.53,15.6,0.71,0.25,0.0,0.33,0.0,0.08,0.12,0.0,0.42,0.21,0.17,0.1,0.0,0.0,0.66,0.22,0.03,0.0,0.0,0.05,0.58,4.24,0.17,1.25,66.67,0.83,1.33,0.0,0.21,5.9,14.21,7.48,0.33,0.32,68.57,7.27,4.99,7.73,74.19,5.73,18.78,66.15,12.42,8.52,68.78,5.86,0.79,15.79,0.12,2.04,0.04,0.0,0.0,0.0,0.0,0.0,0.12,48.78,80.65,40.8,2.29,32.91,6.11,58.5,3.57,0.79,10.53,0.08,9.39,69.47,6.52,15.83,0.21,0.12,0.0,0.21,4.16,-0.05,-0.05,0.0,1.0,0.05,0.0,0.12,0.0,4.74,10.64,0.08,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,6.81,3.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,46,40,44,44,10,21,11,43,50,41,44,51,47,33,33,39,49,51,50,49,43,45,50,40,54,87,49,75,35,57,81,33,71,54,76,41,33,41,79,85,90,20,51,69,85,93,66,71,82,85,31,34,55,88,84,85,65,29,96,93,100,79,76,87,76,88,93,57,68,69,16,4,4,29,28,21,21,18,23,23,80,46,63,71,43,72,63,72,71,64,19,24,74,63,75,66,84,57,23,42,7,18,17,43,51,70,21,89,49,78,78,4,49,47,44,51,51,51,51,51,50,48,51,51,51,51,51,51,51,51,51
J. Hernández,23,Utebo,Derecha,185,47,52,1.16,-,56,2024-06-30 00:00:00,0.137,CB,21,1443,0.06,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.36,15.12,0.81,0.19,0.0,0.06,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.19,0.0,0.01,0.01,0.0,0.01,0.12,2.49,0.12,1.43,60.87,0.87,1.31,0.0,0.37,3.24,11.1,6.05,0.62,0.36,67.5,4.99,3.37,7.92,70.87,5.61,18.21,61.64,11.23,9.29,65.77,6.11,1.37,36.36,0.5,3.37,0.06,100.0,0.06,0.0,0.0,0.0,0.0,53.85,85.06,35.49,3.49,30.19,4.86,57.69,2.81,0.69,45.45,0.31,6.11,69.39,4.24,14.91,0.12,0.19,0.0,0.62,6.24,-0.01,-0.01,0.0,1.37,0.01,0.01,0.0,0.0,3.68,7.3,0.37,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,4.86,2.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93,46,40,44,44,5,14,5,43,50,41,44,51,47,33,33,39,49,51,50,49,43,45,68,38,58,72,49,15,35,18,26,33,7,17,14,14,33,41,12,29,58,63,51,18,10,25,53,85,63,87,29,34,74,10,29,57,92,44,93,47,74,82,53,84,68,56,76,68,44,75,44,18,30,82,34,94,55,18,23,23,29,71,84,60,94,65,41,68,41,51,84,75,18,62,33,63,64,71,23,99,53,57,57,43,79,18,64,24,49,32,12,30,49,47,99,51,51,51,51,51,11,24,51,51,51,51,51,51,51,51,51
Asier Pérez,20,Mutilvera,Derecha,187,42,42,1.21,3,58,2025-06-30 00:00:00,0.014,CB,7,693,0.0,0.0,0.0,0.0,0.0,63.64,1.43,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.31,21.88,1.82,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.26,0.26,0.13,0.26,0.0,0.0,0.26,0.0,0.0,0.02,0.0,0.04,0.26,2.47,0.13,0.39,66.67,0.26,1.3,0.0,0.0,4.81,10.26,4.29,0.39,1.56,35.71,1.82,0.65,6.23,77.08,4.81,14.29,57.27,8.18,9.35,68.06,6.36,3.12,50.0,1.56,4.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.83,85.26,49.35,0.0,42.08,4.16,62.5,2.6,0.26,0.0,0.0,8.05,45.16,3.64,20.13,0.0,0.65,0.0,0.13,12.99,-0.04,-0.04,0.0,0.52,0.04,0.02,0.0,0.0,4.42,7.01,0.26,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,6.88,3.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,46,40,44,44,54,97,96,43,50,41,44,51,47,33,33,39,49,51,50,49,43,45,91,69,100,16,49,54,35,18,26,33,38,68,62,85,33,41,27,29,23,93,51,57,24,24,58,4,82,7,28,34,7,57,14,7,71,94,4,1,1,38,90,64,26,29,18,69,57,78,88,61,90,93,14,21,21,18,23,23,29,65,87,82,2,82,24,83,40,14,7,7,54,6,21,81,15,97,23,18,94,26,26,43,16,59,93,24,49,65,9,18,49,47,19,51,51,51,51,51,53,58,51,51,51,51,51,51,51,51,51
Oier Retegui,23,CD Valle de Egüés,Derecha,-,48,50,1.19,-,57,2024-06-30 00:00:00,0.074,CB,21,1690,0.0,0.0,0.0,0.0,0.0,100.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02,18.42,0.37,0.0,0.0,0.27,0.0,0.05,0.0,0.0,0.32,0.27,0.16,0.11,0.0,0.0,0.53,0.0,0.0,0.01,0.0,0.03,0.69,4.21,0.0,0.96,66.67,0.64,0.85,0.0,0.16,5.27,11.02,5.22,0.21,0.85,61.67,3.2,1.97,4.26,73.75,3.14,11.08,59.62,6.6,5.17,65.98,3.41,0.91,23.53,0.21,2.61,0.11,50.0,0.05,0.11,50.0,0.05,0.0,39.22,71.07,23.38,1.86,16.62,3.25,37.7,1.22,0.21,50.0,0.11,5.8,44.95,2.61,6.55,0.11,0.0,0.0,0.11,5.33,-0.03,-0.03,0.0,0.27,0.03,0.01,0.11,0.0,5.11,8.95,0.16,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,5.43,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,46,40,44,44,95,10,15,43,50,41,44,51,47,33,33,39,49,51,50,49,43,45,9,54,15,16,49,58,35,43,26,33,54,70,73,49,33,41,65,29,23,63,51,46,93,91,8,49,82,63,9,34,41,72,26,26,47,82,69,7,16,9,70,13,4,43,4,7,46,6,21,6,10,53,50,76,47,56,72,53,29,6,24,15,29,13,15,3,4,10,90,35,10,4,6,12,60,18,23,10,44,35,35,43,2,47,64,84,49,88,54,12,49,47,10,51,51,51,51,51,26,10,51,51,51,51,51,51,51,51,51
Markel,25,Barakaldo,Derecha,-,55,55,1.32,7,62,2024-06-30 00:00:00,0.1,CB,22,2153,0.04,0.0,0.0,0.0,0.0,86.67,0.63,0.54,0.04,0.0,0.0,0.08,0.0,0.0,0.08,66.67,0.08,0.0,0.0,0.0,0.0,0.0,0.0,7.06,13.02,0.92,0.17,0.0,0.21,0.0,0.08,0.17,0.29,0.29,0.08,0.13,0.1,0.15,0.0,0.38,0.09,0.02,0.01,0.0,0.04,0.33,3.22,0.29,0.75,72.22,0.54,1.8,0.0,0.25,5.02,14.67,6.94,0.5,0.36,65.52,4.85,3.18,6.14,73.47,4.51,16.05,67.19,10.79,7.82,70.05,5.48,1.67,57.5,0.96,3.39,0.5,58.33,0.29,0.46,63.64,0.29,0.21,62.24,79.15,43.31,2.34,34.28,9.49,59.03,5.6,1.5,38.89,0.59,11.83,75.62,8.95,17.72,0.21,0.13,0.13,0.21,4.18,0.04,0.04,0.0,0.71,0.04,0.01,0.0,0.0,3.93,9.7,0.67,0.0,0.04,0.21,0.0,0.0,0.0,0.0,0.0,13.84,8.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86,46,40,44,44,87,71,76,85,50,41,96,51,47,85,93,89,49,51,50,49,43,45,82,28,63,68,49,44,35,57,90,94,44,19,62,41,68,41,42,73,79,63,51,57,39,51,84,26,88,43,59,34,63,65,88,78,82,44,85,40,59,37,65,52,46,93,68,51,78,57,62,74,66,84,84,82,93,91,79,97,96,94,57,74,48,74,96,74,93,92,76,96,91,97,94,75,84,62,78,42,10,90,90,43,29,59,64,24,49,45,66,66,49,94,44,51,51,51,51,51,99,100,51,51,51,51,51,51,51,51,51
